oid,ra,dec,Main identifier,Parallax,Radial velocity,pmra,pmdec
1404801,10.078374060530003,5.3294797009,"PB  6087",,228368.38561097393,0.11,0.131
1404801,10.078374060530003,5.3294797009,"PB  6087",,228368.38561097393,0.11,0.131
1404801,10.078374060530003,5.3294797009,"PB  6087",,228368.38561097393,0.11,0.131
1404801,10.078374060530003,5.3294797009,"PB  6087",,228368.38561097393,0.11,0.131
1404801,10.078374060530003,5.3294797009,"PB  6087",,228368.38561097393,0.11,0.131
5219402,10.613185420999999,5.09024556608,"PB  6113",0.055,217318.78586502807,0.163,-0.282
5219402,10.613185420999999,5.09024556608,"PB  6113",0.055,217318.78586502807,0.163,-0.282
5219402,10.613185420999999,5.09024556608,"PB  6113",0.055,217318.78586502807,0.163,-0.282
5219402,10.613185420999999,5.09024556608,"PB  6113",0.055,217318.78586502807,0.163,-0.282
5219402,10.613185420999999,5.09024556608,"PB  6113",0.055,217318.78586502807,0.163,-0.282
5219402,10.613185420999999,5.09024556608,"PB  6113",0.055,217318.78586502807,0.163,-0.282
5219402,10.613185420999999,5.09024556608,"PB  6113",0.055,217318.78586502807,0.163,-0.282
5219402,10.613185420999999,5.09024556608,"PB  6113",0.055,217318.78586502807,0.163,-0.282
10397739,9.11080981273,5.009191958650001,"SDSS J003626.58+050032.9",,153792.9116326843,-0.507,-0.549
10397739,9.11080981273,5.009191958650001,"SDSS J003626.58+050032.9",,153792.9116326843,-0.507,-0.549
10397739,9.11080981273,5.009191958650001,"SDSS J003626.58+050032.9",,153792.9116326843,-0.507,-0.549
10397739,9.11080981273,5.009191958650001,"SDSS J003626.58+050032.9",,153792.9116326843,-0.507,-0.549
10397739,9.11080981273,5.009191958650001,"SDSS J003626.58+050032.9",,153792.9116326843,-0.507,-0.549
10397739,9.11080981273,5.009191958650001,"SDSS J003626.58+050032.9",,153792.9116326843,-0.507,-0.549
10397750,9.132949225489998,5.06675903529,"SDSS J003631.90+050400.2",0.3148,168760.8782889017,0.058,-0.547
10397750,9.132949225489998,5.06675903529,"SDSS J003631.90+050400.2",0.3148,168760.8782889017,0.058,-0.547
10397750,9.132949225489998,5.06675903529,"SDSS J003631.90+050400.2",0.3148,168760.8782889017,0.058,-0.547
10397750,9.132949225489998,5.06675903529,"SDSS J003631.90+050400.2",0.3148,168760.8782889017,0.058,-0.547
10397750,9.132949225489998,5.06675903529,"SDSS J003631.90+050400.2",0.3148,168760.8782889017,0.058,-0.547
10397750,9.132949225489998,5.06675903529,"SDSS J003631.90+050400.2",0.3148,168760.8782889017,0.058,-0.547
15344701,9.271144836240001,5.16403200943,"SDSS J003705.07+050950.5",0.0182,227877.80397732096,0.043,0.16
15344701,9.271144836240001,5.16403200943,"SDSS J003705.07+050950.5",0.0182,227877.80397732096,0.043,0.16
15344701,9.271144836240001,5.16403200943,"SDSS J003705.07+050950.5",0.0182,227877.80397732096,0.043,0.16
